# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-12-08 13:00:27 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12381400 South Fork Jocko River near Arlee MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 12381400
#            TS   parameter     statistic     Description
#         82127       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	82127_00060_00003	82127_00060_00003_cd
USGS	12381400	2012-03-02	9.00	A:e
USGS	12381400	2012-03-03	10.0	A:e
USGS	12381400	2012-03-04	10.0	A:e
USGS	12381400	2012-03-05	11.0	A:e
USGS	12381400	2012-03-06	12.0	A:e
USGS	12381400	2012-03-07	10.0	A:e
USGS	12381400	2012-03-08	8.50	A:e
USGS	12381400	2012-03-09	8.50	A:e
USGS	12381400	2012-03-10	9.00	A:e
USGS	12381400	2012-03-11	10.0	A:e
USGS	12381400	2012-03-12	12.0	A:e
USGS	12381400	2012-03-13	14.4	A
USGS	12381400	2012-03-14	14.0	A
USGS	12381400	2012-03-15	13.9	A
USGS	12381400	2012-03-16	20.5	A
USGS	12381400	2012-03-17	19.3	A
USGS	12381400	2012-03-18	17.8	A
USGS	12381400	2012-03-19	17.1	A
USGS	12381400	2012-03-20	16.2	A
USGS	12381400	2012-03-21	16.6	A
USGS	12381400	2012-03-22	16.1	A
USGS	12381400	2012-03-23	16.1	A
USGS	12381400	2012-03-24	15.5	A
USGS	12381400	2012-03-25	15.7	A
USGS	12381400	2012-03-26	17.4	A
USGS	12381400	2012-03-27	17.9	A
USGS	12381400	2012-03-28	19.3	A
USGS	12381400	2012-03-29	20.0	A
USGS	12381400	2012-03-30	25.2	A
USGS	12381400	2012-03-31	35.5	A
USGS	12381400	2012-04-01	43.1	A
USGS	12381400	2012-04-02	38.1	A
USGS	12381400	2012-04-03	35.4	A
USGS	12381400	2012-04-04	34.4	A
USGS	12381400	2012-04-05	32.8	A
USGS	12381400	2012-04-06	31.0	A
USGS	12381400	2012-04-07	28.7	A
USGS	12381400	2012-04-08	26.9	A
USGS	12381400	2012-04-09	26.4	A
USGS	12381400	2012-04-10	29.0	A
USGS	12381400	2012-04-11	40.9	A
USGS	12381400	2012-04-12	67.9	A
USGS	12381400	2012-04-13	71.7	A
USGS	12381400	2012-04-14	67.4	A
USGS	12381400	2012-04-15	65.7	A
USGS	12381400	2012-04-16	59.5	A
USGS	12381400	2012-04-17	58.8	A
USGS	12381400	2012-04-18	60.1	A
USGS	12381400	2012-04-19	59.6	A
USGS	12381400	2012-04-20	63.4	A
USGS	12381400	2012-04-21	81.1	A
USGS	12381400	2012-04-22	107	A
USGS	12381400	2012-04-23	154	A
USGS	12381400	2012-04-24	211	A
USGS	12381400	2012-04-25	245	A
USGS	12381400	2012-04-26	285	A
USGS	12381400	2012-04-27	367	A
USGS	12381400	2012-04-28	282	A
USGS	12381400	2012-04-29	233	A
USGS	12381400	2012-04-30	212	A
USGS	12381400	2012-05-01	196	A
USGS	12381400	2012-05-02	175	A
USGS	12381400	2012-05-03	163	A
USGS	12381400	2012-05-04	156	A
USGS	12381400	2012-05-05	149	A
USGS	12381400	2012-05-06	138	A
USGS	12381400	2012-05-07	133	A
USGS	12381400	2012-05-08	137	A
USGS	12381400	2012-05-09	155	A
USGS	12381400	2012-05-10	178	A
USGS	12381400	2012-05-11	167	A
USGS	12381400	2012-05-12	164	A
USGS	12381400	2012-05-13	171	A
USGS	12381400	2012-05-14	197	A
USGS	12381400	2012-05-15	234	A
USGS	12381400	2012-05-16	295	A
USGS	12381400	2012-05-17	346	A
USGS	12381400	2012-05-18	311	A
USGS	12381400	2012-05-19	277	A
USGS	12381400	2012-05-20	254	A
USGS	12381400	2012-05-21	257	A
USGS	12381400	2012-05-22	388	A
USGS	12381400	2012-05-23	382	A
USGS	12381400	2012-05-24	317	A
USGS	12381400	2012-05-25	273	A
USGS	12381400	2012-05-26	246	A
USGS	12381400	2012-05-27	236	A
USGS	12381400	2012-05-28	235	A
USGS	12381400	2012-05-29	232	A
USGS	12381400	2012-05-30	224	A
USGS	12381400	2012-05-31	223	A
USGS	12381400	2012-06-01	255	A
USGS	12381400	2012-06-02	336	A
USGS	12381400	2012-06-03	415	A
USGS	12381400	2012-06-04	363	A
USGS	12381400	2012-06-05	383	A
USGS	12381400	2012-06-06	403	A
USGS	12381400	2012-06-07	335	A
USGS	12381400	2012-06-08	310	A
USGS	12381400	2012-06-09	303	A
USGS	12381400	2012-06-10	306	A
USGS	12381400	2012-06-11	287	A
USGS	12381400	2012-06-12	286	A
USGS	12381400	2012-06-13	325	A
USGS	12381400	2012-06-14	350	A
USGS	12381400	2012-06-15	339	A
USGS	12381400	2012-06-16	328	A
USGS	12381400	2012-06-17	343	A
USGS	12381400	2012-06-18	344	A
USGS	12381400	2012-06-19	337	A
USGS	12381400	2012-06-20	298	A
USGS	12381400	2012-06-21	272	A
USGS	12381400	2012-06-22	268	A
USGS	12381400	2012-06-23	283	A
USGS	12381400	2012-06-24	312	A
USGS	12381400	2012-06-25	297	A
USGS	12381400	2012-06-26	281	A
USGS	12381400	2012-06-27	251	A
USGS	12381400	2012-06-28	234	A
USGS	12381400	2012-06-29	221	A
USGS	12381400	2012-06-30	209	A
USGS	12381400	2012-07-01	202	A
USGS	12381400	2012-07-02	195	A
USGS	12381400	2012-07-03	187	A
USGS	12381400	2012-07-04	177	A
USGS	12381400	2012-07-05	166	A
USGS	12381400	2012-07-06	158	A
USGS	12381400	2012-07-07	153	A
USGS	12381400	2012-07-08	147	A
USGS	12381400	2012-07-09	139	A
USGS	12381400	2012-07-10	134	A
USGS	12381400	2012-07-11	127	A
USGS	12381400	2012-07-12	121	A
USGS	12381400	2012-07-13	117	A
USGS	12381400	2012-07-14	115	A
USGS	12381400	2012-07-15	113	A
USGS	12381400	2012-07-16	109	A
USGS	12381400	2012-07-17	104	A
USGS	12381400	2012-07-18	104	A
USGS	12381400	2012-07-19	95.6	A
USGS	12381400	2012-07-20	91.2	A
USGS	12381400	2012-07-21	88.2	A
USGS	12381400	2012-07-22	84.9	A
USGS	12381400	2012-07-23	81.5	A
USGS	12381400	2012-07-24	78.4	A
USGS	12381400	2012-07-25	76.1	A
USGS	12381400	2012-07-26	74.4	A
USGS	12381400	2012-07-27	72.4	A
USGS	12381400	2012-07-28	69.8	A
USGS	12381400	2012-07-29	66.8	A
USGS	12381400	2012-07-30	64.4	A
USGS	12381400	2012-07-31	61.8	A
USGS	12381400	2012-08-01	59.9	A
USGS	12381400	2012-08-02	58.6	A
USGS	12381400	2012-08-03	58.7	A
USGS	12381400	2012-08-04	56.7	A
USGS	12381400	2012-08-05	54.9	A
USGS	12381400	2012-08-06	53.1	A
USGS	12381400	2012-08-07	52.1	A
USGS	12381400	2012-08-08	51.2	A
USGS	12381400	2012-08-09	50.3	A
USGS	12381400	2012-08-10	49.5	A
USGS	12381400	2012-08-11	48.6	A
USGS	12381400	2012-08-12	47.3	A
USGS	12381400	2012-08-13	46.1	A
USGS	12381400	2012-08-14	45.0	A
USGS	12381400	2012-08-15	44.7	A
USGS	12381400	2012-08-16	44.6	A
USGS	12381400	2012-08-17	43.1	A
USGS	12381400	2012-08-18	41.7	A
USGS	12381400	2012-08-19	40.7	A
USGS	12381400	2012-08-20	39.5	A
USGS	12381400	2012-08-21	39.0	A
USGS	12381400	2012-08-22	39.1	A
USGS	12381400	2012-08-23	37.9	A
USGS	12381400	2012-08-24	36.9	A
USGS	12381400	2012-08-25	36.5	A
USGS	12381400	2012-08-26	35.9	A
USGS	12381400	2012-08-27	35.3	A
USGS	12381400	2012-08-28	36.4	A
USGS	12381400	2012-08-29	34.5	A
USGS	12381400	2012-08-30	33.7	A
USGS	12381400	2012-08-31	32.9	A
USGS	12381400	2012-09-01	31.9	A
USGS	12381400	2012-09-02	31.2	A
USGS	12381400	2012-09-03	30.8	A
USGS	12381400	2012-09-04	30.2	A
USGS	12381400	2012-09-05	29.7	A
USGS	12381400	2012-09-06	29.3	A
USGS	12381400	2012-09-07	29.3	A
USGS	12381400	2012-09-08	28.6	A
USGS	12381400	2012-09-09	27.8	A
USGS	12381400	2012-09-10	27.3	A
USGS	12381400	2012-09-11	26.7	A
USGS	12381400	2012-09-12	26.7	A
USGS	12381400	2012-09-13	26.6	A
USGS	12381400	2012-09-14	25.9	A
USGS	12381400	2012-09-15	25.2	A
USGS	12381400	2012-09-16	24.8	A
USGS	12381400	2012-09-17	24.5	A
USGS	12381400	2012-09-18	24.2	A
USGS	12381400	2012-09-19	23.7	A
USGS	12381400	2012-09-20	23.3	A
USGS	12381400	2012-09-21	23.0	A
USGS	12381400	2012-09-22	22.8	A
USGS	12381400	2012-09-23	22.5	A
USGS	12381400	2012-09-24	22.3	A
USGS	12381400	2012-09-25	22.1	A
USGS	12381400	2012-09-26	22.0	A
USGS	12381400	2012-09-27	21.9	A
USGS	12381400	2012-09-28	21.7	A
USGS	12381400	2012-09-29	21.3	A
USGS	12381400	2012-09-30	21.0	A
USGS	12381400	2012-10-01	21.0	A
USGS	12381400	2012-10-02	20.4	A
USGS	12381400	2012-10-03	21.6	A
USGS	12381400	2012-10-04	22.1	A
USGS	12381400	2012-10-05	22.0	A
USGS	12381400	2012-10-06	21.8	A
USGS	12381400	2012-10-07	21.7	A
USGS	12381400	2012-10-08	21.4	A
USGS	12381400	2012-10-09	21.1	A
USGS	12381400	2012-10-10	20.8	A
USGS	12381400	2012-10-11	20.6	A
USGS	12381400	2012-10-12	20.4	A
USGS	12381400	2012-10-13	21.4	A
USGS	12381400	2012-10-14	21.6	A
USGS	12381400	2012-10-15	23.7	A
USGS	12381400	2012-10-16	33.3	A
USGS	12381400	2012-10-17	27.8	A
USGS	12381400	2012-10-18	24.1	A
USGS	12381400	2012-10-19	23.0	A
USGS	12381400	2012-10-20	24.8	A
USGS	12381400	2012-10-21	23.2	A
USGS	12381400	2012-10-22	22.4	A
USGS	12381400	2012-10-23	22.7	A
USGS	12381400	2012-10-24	21.9	A
USGS	12381400	2012-10-25	21.5	A
USGS	12381400	2012-10-26	21.2	A
USGS	12381400	2012-10-27	21.9	A
USGS	12381400	2012-10-28	23.8	A
USGS	12381400	2012-10-29	31.5	A
USGS	12381400	2012-10-30	31.3	A
USGS	12381400	2012-10-31	27.1	A
USGS	12381400	2012-11-01	25.7	A
USGS	12381400	2012-11-02	26.2	A
USGS	12381400	2012-11-03	23.9	A
USGS	12381400	2012-11-04	23.8	A
USGS	12381400	2012-11-05	22.8	A
USGS	12381400	2012-11-06	21.9	A
USGS	12381400	2012-11-07	26.5	A
USGS	12381400	2012-11-08	26.1	A
USGS	12381400	2012-11-09	24.1	A
USGS	12381400	2012-11-10	22.0	A:e
USGS	12381400	2012-11-11	20.0	A:e
USGS	12381400	2012-11-12	17.0	A:e
USGS	12381400	2012-11-13	18.0	A:e
USGS	12381400	2012-11-14	19.0	A:e
USGS	12381400	2012-11-15	20.2	A
USGS	12381400	2012-11-16	19.6	A
USGS	12381400	2012-11-17	19.4	A
USGS	12381400	2012-11-18	20.0	A
USGS	12381400	2012-11-19	19.1	A
USGS	12381400	2012-11-20	19.0	A:e
USGS	12381400	2012-11-21	23.0	A:e
USGS	12381400	2012-11-22	22.0	A:e
USGS	12381400	2012-11-23	22.2	A
USGS	12381400	2012-11-24	22.0	A:e
USGS	12381400	2012-11-25	21.8	A
USGS	12381400	2012-11-26	20.0	A
USGS	12381400	2012-11-27	17.0	A:e
USGS	12381400	2012-11-28	20.0	A:e
USGS	12381400	2012-11-29	20.0	A:e
USGS	12381400	2012-11-30	20.0	A:e
USGS	12381400	2012-12-01	24.2	A
USGS	12381400	2012-12-02	25.0	A:e
USGS	12381400	2012-12-03	23.0	A:e
USGS	12381400	2012-12-04	20.0	A:e
USGS	12381400	2012-12-05	18.0	A:e
USGS	12381400	2012-12-06	18.0	A:e
USGS	12381400	2012-12-07	18.0	A:e
USGS	12381400	2012-12-08	17.0	A:e
USGS	12381400	2012-12-09	15.0	A:e
USGS	12381400	2012-12-10	15.0	A:e
USGS	12381400	2012-12-11	17.0	A:e
USGS	12381400	2012-12-12	18.0	A:e
USGS	12381400	2012-12-13	18.0	A:e
USGS	12381400	2012-12-14	16.0	A:e
USGS	12381400	2012-12-15	15.0	A:e
USGS	12381400	2012-12-16	16.0	A:e
USGS	12381400	2012-12-17	17.0	A:e
USGS	12381400	2012-12-18	17.0	A:e
USGS	12381400	2012-12-19	18.0	A:e
USGS	12381400	2012-12-20	17.0	A:e
USGS	12381400	2012-12-21	16.0	A:e
USGS	12381400	2012-12-22	18.0	A:e
USGS	12381400	2012-12-23	18.6	A
USGS	12381400	2012-12-24	19.1	A
USGS	12381400	2012-12-25	15.0	A:e
USGS	12381400	2012-12-26	14.0	A:e
USGS	12381400	2012-12-27	14.0	A:e
USGS	12381400	2012-12-28	13.0	A:e
USGS	12381400	2012-12-29	12.0	A:e
USGS	12381400	2012-12-30	11.0	A:e
USGS	12381400	2012-12-31	11.0	A:e
USGS	12381400	2013-01-01	11.0	A:e
USGS	12381400	2013-01-02	10.0	A:e
USGS	12381400	2013-01-03	10.0	A:e
USGS	12381400	2013-01-04	11.0	A:e
USGS	12381400	2013-01-05	12.0	A:e
USGS	12381400	2013-01-06	10.0	A:e
USGS	12381400	2013-01-07	11.0	A:e
USGS	12381400	2013-01-08	11.0	A:e
USGS	12381400	2013-01-09	12.0	A:e
USGS	12381400	2013-01-10	13.0	A:e
USGS	12381400	2013-01-11	13.0	A:e
USGS	12381400	2013-01-12	8.00	A:e
USGS	12381400	2013-01-13	6.00	A:e
USGS	12381400	2013-01-14	7.00	A:e
USGS	12381400	2013-01-15	8.00	A:e
USGS	12381400	2013-01-16	10.0	A:e
USGS	12381400	2013-01-17	10.0	A:e
USGS	12381400	2013-01-18	9.00	A:e
USGS	12381400	2013-01-19	8.00	A:e
USGS	12381400	2013-01-20	7.50	A:e
USGS	12381400	2013-01-21	7.50	A:e
USGS	12381400	2013-01-22	7.00	A:e
USGS	12381400	2013-01-23	7.00	A:e
USGS	12381400	2013-01-24	9.00	A:e
USGS	12381400	2013-01-25	8.00	A:e
USGS	12381400	2013-01-26	11.0	A:e
USGS	12381400	2013-01-27	10.0	A:e
USGS	12381400	2013-01-28	10.0	A:e
USGS	12381400	2013-01-29	11.0	A:e
USGS	12381400	2013-01-30	12.4	A
USGS	12381400	2013-01-31	12.3	A
USGS	12381400	2013-02-01	12.4	A
USGS	12381400	2013-02-02	12.2	A
USGS	12381400	2013-02-03	12.0	A
USGS	12381400	2013-02-04	12.5	A
USGS	12381400	2013-02-05	12.4	A
USGS	12381400	2013-02-06	12.3	A
USGS	12381400	2013-02-07	12.1	A
USGS	12381400	2013-02-08	12.2	A
USGS	12381400	2013-02-09	12.1	A
USGS	12381400	2013-02-10	11.6	A
USGS	12381400	2013-02-11	10.2	A
USGS	12381400	2013-02-12	13.1	A
USGS	12381400	2013-02-13	12.5	A
USGS	12381400	2013-02-14	12.1	A
USGS	12381400	2013-02-15	12.0	A
USGS	12381400	2013-02-16	12.0	A
USGS	12381400	2013-02-17	12.4	A
USGS	12381400	2013-02-18	11.9	A
USGS	12381400	2013-02-19	11.8	A
USGS	12381400	2013-02-20	11.9	A
USGS	12381400	2013-02-21	11.1	A
USGS	12381400	2013-02-22	12.1	A
USGS	12381400	2013-02-23	11.8	A
USGS	12381400	2013-02-24	11.4	A
USGS	12381400	2013-02-25	11.8	A
USGS	12381400	2013-02-26	11.8	A
USGS	12381400	2013-02-27	11.0	A
USGS	12381400	2013-02-28	11.9	A
USGS	12381400	2013-03-01	12.3	A
USGS	12381400	2013-03-02	12.7	A
USGS	12381400	2013-03-03	13.5	A
USGS	12381400	2013-03-04	10.9	A
USGS	12381400	2013-03-05	9.95	A
USGS	12381400	2013-03-06	14.3	A
USGS	12381400	2013-03-07	12.9	A
USGS	12381400	2013-03-08	11.3	A
USGS	12381400	2013-03-09	13.6	A
USGS	12381400	2013-03-10	12.2	A
USGS	12381400	2013-03-11	12.2	A
USGS	12381400	2013-03-12	12.1	A
USGS	12381400	2013-03-13	14.9	A
USGS	12381400	2013-03-14	15.1	A
USGS	12381400	2013-03-15	15.9	A
USGS	12381400	2013-03-16	17.4	A
USGS	12381400	2013-03-17	17.2	A
USGS	12381400	2013-03-18	16.8	A
USGS	12381400	2013-03-19	16.2	A
USGS	12381400	2013-03-20	16.4	A
USGS	12381400	2013-03-21	16.1	A
USGS	12381400	2013-03-22	15.2	A
USGS	12381400	2013-03-23	14.1	A
USGS	12381400	2013-03-24	13.4	A
USGS	12381400	2013-03-25	19.2	A
USGS	12381400	2013-03-26	20.1	A
USGS	12381400	2013-03-27	15.1	A
USGS	12381400	2013-03-28	14.9	A
USGS	12381400	2013-03-29	15.3	A
USGS	12381400	2013-03-30	16.1	A
USGS	12381400	2013-03-31	19.0	A
USGS	12381400	2013-04-01	24.9	A
USGS	12381400	2013-04-02	31.2	A
USGS	12381400	2013-04-03	40.0	A
USGS	12381400	2013-04-04	48.5	A
USGS	12381400	2013-04-05	56.1	A
USGS	12381400	2013-04-06	65.0	A
USGS	12381400	2013-04-07	61.0	A
USGS	12381400	2013-04-08	55.4	A
USGS	12381400	2013-04-09	49.0	A
USGS	12381400	2013-04-10	46.3	A
USGS	12381400	2013-04-11	43.7	A
USGS	12381400	2013-04-12	40.5	A
USGS	12381400	2013-04-13	38.1	A
USGS	12381400	2013-04-14	35.8	A
USGS	12381400	2013-04-15	33.0	A
USGS	12381400	2013-04-16	31.7	A
USGS	12381400	2013-04-17	31.6	A
USGS	12381400	2013-04-18	29.6	A
USGS	12381400	2013-04-19	29.6	A
USGS	12381400	2013-04-20	32.7	A
USGS	12381400	2013-04-21	34.9	A
USGS	12381400	2013-04-22	36.4	A
USGS	12381400	2013-04-23	31.2	A
USGS	12381400	2013-04-24	30.6	A
USGS	12381400	2013-04-25	31.8	A
USGS	12381400	2013-04-26	37.3	A
USGS	12381400	2013-04-27	52.3	A
USGS	12381400	2013-04-28	76.3	A
USGS	12381400	2013-04-29	90.8	A
USGS	12381400	2013-04-30	81.0	A
USGS	12381400	2013-05-01	70.2	A
USGS	12381400	2013-05-02	64.5	A
USGS	12381400	2013-05-03	67.9	A
USGS	12381400	2013-05-04	70.7	A
USGS	12381400	2013-05-05	76.1	A
USGS	12381400	2013-05-06	102	A
USGS	12381400	2013-05-07	141	A
USGS	12381400	2013-05-08	180	A
USGS	12381400	2013-05-09	214	A
USGS	12381400	2013-05-10	249	A
USGS	12381400	2013-05-11	288	A
USGS	12381400	2013-05-12	319	A
USGS	12381400	2013-05-13	409	A
USGS	12381400	2013-05-14	538	A
USGS	12381400	2013-05-15	421	A
USGS	12381400	2013-05-16	338	A
USGS	12381400	2013-05-17	291	A
USGS	12381400	2013-05-18	276	A
USGS	12381400	2013-05-19	286	A
USGS	12381400	2013-05-20	282	A
USGS	12381400	2013-05-21	293	A
USGS	12381400	2013-05-22	323	A
USGS	12381400	2013-05-23	356	A
USGS	12381400	2013-05-24	301	A
USGS	12381400	2013-05-25	268	A
USGS	12381400	2013-05-26	252	A
USGS	12381400	2013-05-27	250	A
USGS	12381400	2013-05-28	260	A
USGS	12381400	2013-05-29	260	A
USGS	12381400	2013-05-30	262	A
USGS	12381400	2013-05-31	248	A
USGS	12381400	2013-06-01	236	A
USGS	12381400	2013-06-02	232	A
USGS	12381400	2013-06-03	239	A
USGS	12381400	2013-06-04	244	A
USGS	12381400	2013-06-05	237	A
USGS	12381400	2013-06-06	237	A
USGS	12381400	2013-06-07	240	A
USGS	12381400	2013-06-08	244	A
USGS	12381400	2013-06-09	232	A
USGS	12381400	2013-06-10	222	A
USGS	12381400	2013-06-11	210	A
USGS	12381400	2013-06-12	199	A
USGS	12381400	2013-06-13	197	A
USGS	12381400	2013-06-14	186	A
USGS	12381400	2013-06-15	173	A
USGS	12381400	2013-06-16	164	A
USGS	12381400	2013-06-17	157	A
USGS	12381400	2013-06-18	151	A
USGS	12381400	2013-06-19	150	A
USGS	12381400	2013-06-20	166	A
USGS	12381400	2013-06-21	151	A
USGS	12381400	2013-06-22	138	A
USGS	12381400	2013-06-23	130	A
USGS	12381400	2013-06-24	123	A
USGS	12381400	2013-06-25	125	A
USGS	12381400	2013-06-26	127	A
USGS	12381400	2013-06-27	115	A
USGS	12381400	2013-06-28	109	A
USGS	12381400	2013-06-29	105	A
USGS	12381400	2013-06-30	102	A
USGS	12381400	2013-07-01	96.7	A
USGS	12381400	2013-07-02	91.9	A
USGS	12381400	2013-07-03	88.0	A
USGS	12381400	2013-07-04	84.9	A
USGS	12381400	2013-07-05	81.7	A
USGS	12381400	2013-07-06	79.4	A
USGS	12381400	2013-07-07	77.0	A
USGS	12381400	2013-07-08	76.2	A
USGS	12381400	2013-07-09	73.4	A
USGS	12381400	2013-07-10	70.9	A
USGS	12381400	2013-07-11	69.2	A
USGS	12381400	2013-07-12	67.4	A
USGS	12381400	2013-07-13	65.5	A
USGS	12381400	2013-07-14	63.3	A
USGS	12381400	2013-07-15	61.0	A
USGS	12381400	2013-07-16	58.6	A
USGS	12381400	2013-07-17	57.2	A
USGS	12381400	2013-07-18	55.9	A
USGS	12381400	2013-07-19	54.9	A
USGS	12381400	2013-07-20	53.6	A
USGS	12381400	2013-07-21	52.2	A
USGS	12381400	2013-07-22	50.7	A
USGS	12381400	2013-07-23	49.7	A
USGS	12381400	2013-07-24	48.9	A
USGS	12381400	2013-07-25	48.2	A
USGS	12381400	2013-07-26	47.4	A
USGS	12381400	2013-07-27	46.3	A
USGS	12381400	2013-07-28	45.6	A
USGS	12381400	2013-07-29	45.2	A
USGS	12381400	2013-07-30	44.7	A
USGS	12381400	2013-07-31	43.7	A
USGS	12381400	2013-08-01	45.5	A
USGS	12381400	2013-08-02	49.0	A
USGS	12381400	2013-08-03	47.5	A
USGS	12381400	2013-08-04	44.3	A
USGS	12381400	2013-08-05	42.3	A
USGS	12381400	2013-08-06	40.9	A
USGS	12381400	2013-08-07	39.4	A
USGS	12381400	2013-08-08	38.1	A
USGS	12381400	2013-08-09	37.9	A
USGS	12381400	2013-08-10	38.4	A
USGS	12381400	2013-08-11	36.8	A
USGS	12381400	2013-08-12	36.2	A
USGS	12381400	2013-08-13	35.4	A
USGS	12381400	2013-08-14	34.6	A
USGS	12381400	2013-08-15	33.5	A
USGS	12381400	2013-08-16	32.7	A
USGS	12381400	2013-08-17	32.2	A
USGS	12381400	2013-08-18	31.5	A
USGS	12381400	2013-08-19	30.8	A
USGS	12381400	2013-08-20	30.2	A
USGS	12381400	2013-08-21	29.8	A
USGS	12381400	2013-08-22	29.3	A
USGS	12381400	2013-08-23	29.0	A
USGS	12381400	2013-08-24	28.6	A
USGS	12381400	2013-08-25	28.9	A
USGS	12381400	2013-08-26	31.8	A
USGS	12381400	2013-08-27	28.8	A
USGS	12381400	2013-08-28	28.0	A
USGS	12381400	2013-08-29	27.7	A
USGS	12381400	2013-08-30	28.7	A
USGS	12381400	2013-08-31	27.3	A
USGS	12381400	2013-09-01	26.6	A
USGS	12381400	2013-09-02	25.8	A
USGS	12381400	2013-09-03	25.7	A
USGS	12381400	2013-09-04	25.7	A
USGS	12381400	2013-09-05	25.4	A
USGS	12381400	2013-09-06	25.3	A
USGS	12381400	2013-09-07	24.6	A
